id,timestamp,symbol,expiry,strike,option_type,oi,oi_change,volume,iv,last_price,spot_price
365821,2026-04-23 03:30:02,NIFTY,2026-04-21,20950.0,PE,1755,,3705,,8.2,24071.85
365822,2026-04-23 03:30:02,NIFTY,2026-04-21,21000.0,CE,65,,65,,3033.95,24071.85
365823,2026-04-23 03:30:02,NIFTY,2026-04-21,21000.0,PE,593190,,1942850,,9.8,24071.85
365824,2026-04-23 03:30:02,NIFTY,2026-04-13,20700.0,CE,715,,0,,2149.3,24071.85
365825,2026-04-23 03:30:02,NIFTY,2026-04-21,20900.0,CE,0,,0,,2822.45,24071.85
365826,2026-04-23 03:30:02,NIFTY,2026-04-21,20900.0,PE,3835,,6825,,9.0,24071.85
365827,2026-04-23 03:30:02,NIFTY,2026-04-21,20950.0,CE,0,,0,,2772.95,24071.85
365828,2026-04-23 03:30:02,NIFTY,2026-04-21,21050.0,CE,0,,0,,2674.1,24071.85
365829,2026-04-23 03:30:02,NIFTY,2026-04-21,21050.0,PE,0,,0,,1.75,24071.85
365830,2026-04-23 03:30:02,NIFTY,2026-04-13,21000.0,CE,26325,,17030,,3056.55,24071.85
365831,2026-04-23 03:30:02,NIFTY,2026-04-13,21050.0,PE,110955,,1652950,,3.1,24071.85
365832,2026-04-23 03:30:02,NIFTY,2026-04-13,21050.0,CE,260,,0,,1408.9,24071.85
365833,2026-04-23 03:30:02,NIFTY,2026-04-13,21000.0,PE,6331390,,27456975,,2.85,24071.85
365834,2026-04-23 03:30:02,NIFTY,2026-04-13,20600.0,CE,260,,0,,2010.0,24071.85
365835,2026-04-23 03:30:02,NIFTY,2026-04-13,20700.0,PE,901225,,11434930,,2.65,24071.85
365836,2026-04-23 03:30:02,NIFTY,2026-04-13,23750.0,CE,174005,,7372430,,390.2,24071.85
365837,2026-04-23 03:30:02,NIFTY,2026-04-13,23700.0,PE,1872975,,41735460,,90.6,24071.85
365838,2026-04-23 03:30:02,NIFTY,2026-04-13,20750.0,PE,146575,,1742910,,2.65,24071.85
365839,2026-04-23 03:30:02,NIFTY,2026-04-13,23700.0,CE,854360,,12394655,,426.15,24071.85
365840,2026-04-23 03:30:02,NIFTY,2026-04-13,20750.0,CE,260,,0,,1872.65,24071.85
365841,2026-04-23 03:30:02,NIFTY,2026-04-13,23850.0,CE,338195,,38534145,,317.1,24071.85
365842,2026-04-23 03:30:02,NIFTY,2026-04-13,23800.0,PE,3383640,,80906540,,116.05,24071.85
365843,2026-04-23 03:30:02,NIFTY,2026-04-13,23800.0,CE,1383395,,49211630,,354.3,24071.85
365844,2026-04-23 03:30:02,NIFTY,2026-04-13,23750.0,PE,757055,,21837530,,102.45,24071.85
365845,2026-04-23 03:30:02,NIFTY,2026-04-13,23900.0,PE,3773315,,119317705,,148.55,24071.85
365846,2026-04-23 03:30:02,NIFTY,2026-04-13,23900.0,CE,1899560,,125007220,,285.0,24071.85
365847,2026-04-23 03:30:02,NIFTY,2026-04-13,23850.0,PE,1315990,,47559720,,131.7,24071.85
365848,2026-04-23 03:30:02,NIFTY,2026-04-21,23600.0,CE,45175,,129285,,632.05,24071.85
365849,2026-04-23 03:30:02,NIFTY,2026-04-21,23600.0,PE,88725,,335205,,171.65,24071.85
365850,2026-04-23 03:30:02,NIFTY,2026-04-21,23650.0,CE,10465,,17225,,590.0,24071.85
365851,2026-04-23 03:30:02,NIFTY,2026-04-21,23650.0,PE,36660,,97825,,181.75,24071.85
365852,2026-04-23 03:30:02,NIFTY,2026-04-21,23700.0,CE,68185,,325780,,563.8,24071.85
365853,2026-04-23 03:30:02,NIFTY,2026-04-21,23700.0,PE,71630,,384150,,195.85,24071.85
365854,2026-04-23 03:30:02,NIFTY,2026-04-13,20800.0,CE,130,,0,,1921.85,24071.85
365855,2026-04-23 03:30:02,NIFTY,2026-04-21,23750.0,CE,16380,,93600,,530.55,24071.85
365856,2026-04-23 03:30:02,NIFTY,2026-04-21,23750.0,PE,12350,,89570,,217.5,24071.85
365857,2026-04-23 03:30:02,NIFTY,2026-04-21,23800.0,CE,261170,,1257100,,490.45,24071.85
365858,2026-04-23 03:30:02,NIFTY,2026-04-13,20800.0,PE,988260,,8128640,,2.5,24071.85
365859,2026-04-23 03:30:02,NIFTY,2026-04-13,20600.0,PE,286325,,4046185,,2.4,24071.85
365860,2026-04-23 03:30:02,NIFTY,2026-04-13,24000.0,CE,5646615,,219436490,,227.75,24071.85
365861,2026-04-23 03:30:02,NIFTY,2026-04-13,23950.0,PE,1335555,,66707875,,168.5,24071.85
365862,2026-04-23 03:30:02,NIFTY,2026-04-13,23950.0,CE,1073670,,88697960,,255.9,24071.85
365863,2026-04-23 03:30:02,NIFTY,2026-04-13,24050.0,PE,452205,,15268565,,213.8,24071.85
365864,2026-04-23 03:30:02,NIFTY,2026-04-13,24050.0,CE,947765,,50531585,,202.15,24071.85
365865,2026-04-23 03:30:02,NIFTY,2026-04-13,24000.0,PE,3996915,,116286885,,189.9,24071.85
365866,2026-04-23 03:30:02,NIFTY,2026-04-13,24100.0,CE,1967875,,66659840,,177.9,24071.85
365867,2026-04-23 03:30:02,NIFTY,2026-04-21,23850.0,CE,33475,,240500,,461.5,24071.85
365868,2026-04-23 03:30:02,NIFTY,2026-04-21,23850.0,PE,38870,,318630,,245.85,24071.85
365869,2026-04-23 03:30:02,NIFTY,2026-04-21,23900.0,CE,170105,,1388010,,432.1,24071.85
365870,2026-04-23 03:30:02,NIFTY,2026-04-21,23900.0,PE,250900,,1351025,,262.35,24071.85
365871,2026-04-23 03:30:02,NIFTY,2026-04-21,23950.0,CE,55055,,437190,,398.0,24071.85
365872,2026-04-23 03:30:02,NIFTY,2026-04-21,23950.0,PE,60255,,295750,,276.4,24071.85
