id,timestamp,symbol,expiry,strike,option_type,oi,oi_change,volume,iv,last_price,spot_price
151789,2026-04-14 03:30:03,NIFTY,2026-04-21,20950.0,PE,1755,,3705,44.31,8.2,23842.65
151790,2026-04-14 03:30:03,NIFTY,2026-04-21,21000.0,CE,65,,65,,3033.95,23842.65
151791,2026-04-14 03:30:03,NIFTY,2026-04-21,21000.0,PE,593190,,1942850,44.77,9.8,23842.65
151792,2026-04-14 03:30:03,NIFTY,2026-04-13,20700.0,CE,715,,0,,2149.3,23842.65
151793,2026-04-14 03:30:03,NIFTY,2026-04-21,20900.0,CE,0,,0,,2822.45,23842.65
151794,2026-04-14 03:30:03,NIFTY,2026-04-21,20900.0,PE,3835,,6825,45.63,9.0,23842.65
151795,2026-04-14 03:30:03,NIFTY,2026-04-21,20950.0,CE,0,,0,,2772.95,23842.65
151796,2026-04-14 03:30:03,NIFTY,2026-04-21,21050.0,CE,0,,0,,2674.1,23842.65
151797,2026-04-14 03:30:03,NIFTY,2026-04-21,21050.0,PE,0,,0,35.32,1.75,23842.65
151798,2026-04-14 03:30:03,NIFTY,2026-04-13,21000.0,CE,26325,,17030,,3056.55,23842.65
151799,2026-04-14 03:30:03,NIFTY,2026-04-13,21050.0,PE,110955,,1652950,,3.1,23842.65
151800,2026-04-14 03:30:03,NIFTY,2026-04-13,21050.0,CE,260,,0,,1408.9,23842.65
151801,2026-04-14 03:30:03,NIFTY,2026-04-13,21000.0,PE,6331390,,27456975,,2.85,23842.65
151802,2026-04-14 03:30:03,NIFTY,2026-04-13,20600.0,CE,260,,0,,2010.0,23842.65
151803,2026-04-14 03:30:03,NIFTY,2026-04-13,20700.0,PE,901225,,11434930,,2.65,23842.65
151804,2026-04-14 03:30:03,NIFTY,2026-04-13,23750.0,CE,174005,,7372430,,390.2,23842.65
151805,2026-04-14 03:30:03,NIFTY,2026-04-13,23700.0,PE,1872975,,41735460,,90.6,23842.65
151806,2026-04-14 03:30:03,NIFTY,2026-04-13,20750.0,PE,146575,,1742910,,2.65,23842.65
151807,2026-04-14 03:30:03,NIFTY,2026-04-13,23700.0,CE,854360,,12394655,,426.15,23842.65
151808,2026-04-14 03:30:03,NIFTY,2026-04-13,20750.0,CE,260,,0,,1872.65,23842.65
151809,2026-04-14 03:30:03,NIFTY,2026-04-13,23850.0,CE,338195,,38534145,,317.1,23842.65
151810,2026-04-14 03:30:03,NIFTY,2026-04-13,23800.0,PE,3383640,,80906540,,116.05,23842.65
151811,2026-04-14 03:30:03,NIFTY,2026-04-13,23800.0,CE,1383395,,49211630,,354.3,23842.65
151812,2026-04-14 03:30:03,NIFTY,2026-04-13,23750.0,PE,757055,,21837530,,102.45,23842.65
151813,2026-04-14 03:30:03,NIFTY,2026-04-13,23900.0,PE,3773315,,119317705,,148.55,23842.65
151814,2026-04-14 03:30:03,NIFTY,2026-04-13,23900.0,CE,1899560,,125007220,,285.0,23842.65
151815,2026-04-14 03:30:03,NIFTY,2026-04-13,23850.0,PE,1315990,,47559720,,131.7,23842.65
151816,2026-04-14 03:30:03,NIFTY,2026-04-21,23600.0,CE,45175,,129285,36.95,632.05,23842.65
151817,2026-04-14 03:30:03,NIFTY,2026-04-21,23600.0,PE,88725,,335205,21.95,171.65,23842.65
151818,2026-04-14 03:30:03,NIFTY,2026-04-21,23650.0,CE,10465,,17225,35.9,590.0,23842.65
151819,2026-04-14 03:30:03,NIFTY,2026-04-21,23650.0,PE,36660,,97825,21.27,181.75,23842.65
151820,2026-04-14 03:30:03,NIFTY,2026-04-21,23700.0,CE,68185,,325780,36.02,563.8,23842.65
151821,2026-04-14 03:30:03,NIFTY,2026-04-21,23700.0,PE,71630,,384150,20.83,195.85,23842.65
151822,2026-04-14 03:30:03,NIFTY,2026-04-13,20800.0,CE,130,,0,,1921.85,23842.65
151823,2026-04-14 03:30:03,NIFTY,2026-04-21,23750.0,CE,16380,,93600,35.54,530.55,23842.65
151824,2026-04-14 03:30:03,NIFTY,2026-04-21,23750.0,PE,12350,,89570,20.88,217.5,23842.65
151825,2026-04-14 03:30:03,NIFTY,2026-04-21,23800.0,CE,261170,,1257100,34.47,490.45,23842.65
151826,2026-04-14 03:30:03,NIFTY,2026-04-13,20800.0,PE,988260,,8128640,,2.5,23842.65
151827,2026-04-14 03:30:03,NIFTY,2026-04-13,20600.0,PE,286325,,4046185,,2.4,23842.65
151828,2026-04-14 03:30:03,NIFTY,2026-04-13,24000.0,CE,5646615,,219436490,,227.75,23842.65
151829,2026-04-14 03:30:03,NIFTY,2026-04-13,23950.0,PE,1335555,,66707875,,168.5,23842.65
151830,2026-04-14 03:30:03,NIFTY,2026-04-13,23950.0,CE,1073670,,88697960,,255.9,23842.65
151831,2026-04-14 03:30:03,NIFTY,2026-04-13,24050.0,PE,452205,,15268565,,213.8,23842.65
151832,2026-04-14 03:30:03,NIFTY,2026-04-13,24050.0,CE,947765,,50531585,,202.15,23842.65
151833,2026-04-14 03:30:03,NIFTY,2026-04-13,24000.0,PE,3996915,,116286885,,189.9,23842.65
151834,2026-04-14 03:30:03,NIFTY,2026-04-13,24100.0,CE,1967875,,66659840,,177.9,23842.65
151835,2026-04-14 03:30:03,NIFTY,2026-04-21,23850.0,CE,33475,,240500,34.2,461.5,23842.65
151836,2026-04-14 03:30:03,NIFTY,2026-04-21,23850.0,PE,38870,,318630,19.51,245.85,23842.65
151837,2026-04-14 03:30:03,NIFTY,2026-04-21,23900.0,CE,170105,,1388010,33.82,432.1,23842.65
151838,2026-04-14 03:30:03,NIFTY,2026-04-21,23900.0,PE,250900,,1351025,18.84,262.35,23842.65
151839,2026-04-14 03:30:03,NIFTY,2026-04-21,23950.0,CE,55055,,437190,33.02,398.0,23842.65
151840,2026-04-14 03:30:03,NIFTY,2026-04-21,23950.0,PE,60255,,295750,17.86,276.4,23842.65
151841,2026-04-14 03:30:03,NIFTY,2026-04-21,24000.0,CE,710060,,3498170,32.55,369.2,23842.65
151842,2026-04-14 03:30:03,NIFTY,2026-04-13,20650.0,CE,650,,0,,2117.2,23842.65
151843,2026-04-14 03:30:03,NIFTY,2026-04-21,24000.0,PE,519350,,2254980,17.57,301.35,23842.65
151844,2026-04-14 03:30:03,NIFTY,2026-04-21,23800.0,PE,145600,,952380,20.17,230.7,23842.65
151845,2026-04-14 03:30:03,NIFTY,2026-04-13,20650.0,PE,107575,,2019290,,2.5,23842.65
151846,2026-04-14 03:30:03,NIFTY,2026-04-13,24100.0,PE,616395,,15426580,,238.7,23842.65
151847,2026-04-14 03:30:03,NIFTY,2026-04-13,20950.0,CE,325,,0,,2012.2,23842.65
151848,2026-04-14 03:30:03,NIFTY,2026-04-13,22550.0,CE,18070,,44070,,1473.3,23842.65
151849,2026-04-14 03:30:03,NIFTY,2026-04-13,22500.0,PE,5521230,,35551100,,11.8,23842.65
151850,2026-04-14 03:30:03,NIFTY,2026-04-13,22500.0,CE,360555,,437970,,1550.0,23842.65
