id,timestamp,symbol,expiry,strike,option_type,oi,oi_change,volume,iv,last_price,spot_price
121213,2026-04-13 03:30:02,NIFTY,2026-04-21,20950.0,PE,1755,,3705,36.13,8.2,23375.9
121214,2026-04-13 03:30:02,NIFTY,2026-04-21,21000.0,CE,65,,65,,3033.95,23375.9
121215,2026-04-13 03:30:02,NIFTY,2026-04-21,21000.0,PE,593190,,1942850,36.45,9.8,23375.9
121216,2026-04-13 03:30:02,NIFTY,2026-04-13,20700.0,CE,715,,0,,2149.3,23375.9
121217,2026-04-13 03:30:02,NIFTY,2026-04-21,20900.0,CE,0,,0,89.35,2822.45,23375.9
121218,2026-04-13 03:30:02,NIFTY,2026-04-21,20900.0,PE,3835,,6825,37.32,9.0,23375.9
121219,2026-04-13 03:30:02,NIFTY,2026-04-21,20950.0,CE,0,,0,88.21,2772.95,23375.9
121220,2026-04-13 03:30:02,NIFTY,2026-04-21,21050.0,CE,0,,0,85.94,2674.1,23375.9
121221,2026-04-13 03:30:02,NIFTY,2026-04-21,21050.0,PE,0,,0,28.46,1.75,23375.9
121222,2026-04-13 03:30:02,NIFTY,2026-04-13,21000.0,CE,26325,,17030,,3056.55,23375.9
121223,2026-04-13 03:30:02,NIFTY,2026-04-13,21050.0,PE,110955,,1652950,,3.1,23375.9
121224,2026-04-13 03:30:02,NIFTY,2026-04-13,21050.0,CE,260,,0,,1408.9,23375.9
121225,2026-04-13 03:30:02,NIFTY,2026-04-13,21000.0,PE,6331390,,27456975,,2.85,23375.9
121226,2026-04-13 03:30:02,NIFTY,2026-04-13,20600.0,CE,260,,0,,2010.0,23375.9
121227,2026-04-13 03:30:02,NIFTY,2026-04-13,20700.0,PE,901225,,11434930,,2.65,23375.9
121228,2026-04-13 03:30:02,NIFTY,2026-04-13,23750.0,CE,174005,,7372430,,390.2,23375.9
121229,2026-04-13 03:30:02,NIFTY,2026-04-13,23700.0,PE,1872975,,41735460,,90.6,23375.9
121230,2026-04-13 03:30:02,NIFTY,2026-04-13,20750.0,PE,146575,,1742910,,2.65,23375.9
121231,2026-04-13 03:30:02,NIFTY,2026-04-13,23700.0,CE,854360,,12394655,,426.15,23375.9
121232,2026-04-13 03:30:02,NIFTY,2026-04-13,20750.0,CE,260,,0,,1872.65,23375.9
121233,2026-04-13 03:30:02,NIFTY,2026-04-13,23850.0,CE,338195,,38534145,,317.1,23375.9
121234,2026-04-13 03:30:02,NIFTY,2026-04-13,23800.0,PE,3383640,,80906540,,116.05,23375.9
121235,2026-04-13 03:30:02,NIFTY,2026-04-13,23800.0,CE,1383395,,49211630,,354.3,23375.9
121236,2026-04-13 03:30:02,NIFTY,2026-04-13,23750.0,PE,757055,,21837530,,102.45,23375.9
121237,2026-04-13 03:30:02,NIFTY,2026-04-13,23900.0,PE,3773315,,119317705,,148.55,23375.9
121238,2026-04-13 03:30:02,NIFTY,2026-04-13,23900.0,CE,1899560,,125007220,,285.0,23375.9
121239,2026-04-13 03:30:02,NIFTY,2026-04-13,23850.0,PE,1315990,,47559720,,131.7,23375.9
121240,2026-04-13 03:30:02,NIFTY,2026-04-21,23600.0,CE,45175,,129285,52.19,632.05,23375.9
121241,2026-04-13 03:30:02,NIFTY,2026-04-21,23600.0,PE,88725,,335205,,171.65,23375.9
121242,2026-04-13 03:30:02,NIFTY,2026-04-21,23650.0,CE,10465,,17225,50.72,590.0,23375.9
121243,2026-04-13 03:30:02,NIFTY,2026-04-21,23650.0,PE,36660,,97825,,181.75,23375.9
121244,2026-04-13 03:30:02,NIFTY,2026-04-21,23700.0,CE,68185,,325780,50.36,563.8,23375.9
121245,2026-04-13 03:30:02,NIFTY,2026-04-21,23700.0,PE,71630,,384150,,195.85,23375.9
121246,2026-04-13 03:30:02,NIFTY,2026-04-13,20800.0,CE,130,,0,,1921.85,23375.9
121247,2026-04-13 03:30:02,NIFTY,2026-04-21,23750.0,CE,16380,,93600,49.44,530.55,23375.9
121248,2026-04-13 03:30:02,NIFTY,2026-04-21,23750.0,PE,12350,,89570,,217.5,23375.9
121249,2026-04-13 03:30:02,NIFTY,2026-04-21,23800.0,CE,261170,,1257100,47.96,490.45,23375.9
121250,2026-04-13 03:30:02,NIFTY,2026-04-13,20800.0,PE,988260,,8128640,,2.5,23375.9
121251,2026-04-13 03:30:02,NIFTY,2026-04-13,20600.0,PE,286325,,4046185,,2.4,23375.9
121252,2026-04-13 03:30:02,NIFTY,2026-04-13,24000.0,CE,5646615,,219436490,,227.75,23375.9
121253,2026-04-13 03:30:02,NIFTY,2026-04-13,23950.0,PE,1335555,,66707875,,168.5,23375.9
121254,2026-04-13 03:30:02,NIFTY,2026-04-13,23950.0,CE,1073670,,88697960,,255.9,23375.9
121255,2026-04-13 03:30:02,NIFTY,2026-04-13,24050.0,PE,452205,,15268565,,213.8,23375.9
121256,2026-04-13 03:30:02,NIFTY,2026-04-13,24050.0,CE,947765,,50531585,,202.15,23375.9
121257,2026-04-13 03:30:02,NIFTY,2026-04-13,24000.0,PE,3996915,,116286885,,189.9,23375.9
121258,2026-04-13 03:30:02,NIFTY,2026-04-13,24100.0,CE,1967875,,66659840,,177.9,23375.9
121259,2026-04-13 03:30:02,NIFTY,2026-04-21,23850.0,CE,33475,,240500,47.25,461.5,23375.9
121260,2026-04-13 03:30:02,NIFTY,2026-04-21,23850.0,PE,38870,,318630,,245.85,23375.9
121261,2026-04-13 03:30:02,NIFTY,2026-04-21,23900.0,CE,170105,,1388010,46.45,432.1,23375.9
121262,2026-04-13 03:30:02,NIFTY,2026-04-21,23900.0,PE,250900,,1351025,,262.35,23375.9
121263,2026-04-13 03:30:02,NIFTY,2026-04-21,23950.0,CE,55055,,437190,45.24,398.0,23375.9
121264,2026-04-13 03:30:02,NIFTY,2026-04-21,23950.0,PE,60255,,295750,,276.4,23375.9
121265,2026-04-13 03:30:02,NIFTY,2026-04-21,24000.0,CE,710060,,3498170,44.36,369.2,23375.9
121266,2026-04-13 03:30:02,NIFTY,2026-04-13,20650.0,CE,650,,0,,2117.2,23375.9
121267,2026-04-13 03:30:02,NIFTY,2026-04-21,24000.0,PE,519350,,2254980,,301.35,23375.9
121268,2026-04-13 03:30:02,NIFTY,2026-04-21,23800.0,PE,145600,,952380,,230.7,23375.9
121269,2026-04-13 03:30:02,NIFTY,2026-04-13,20650.0,PE,107575,,2019290,,2.5,23375.9
121270,2026-04-13 03:30:02,NIFTY,2026-04-13,24100.0,PE,616395,,15426580,,238.7,23375.9
121271,2026-04-13 03:30:02,NIFTY,2026-04-13,20950.0,CE,325,,0,,2012.2,23375.9
121272,2026-04-13 03:30:02,NIFTY,2026-04-13,22550.0,CE,18070,,44070,,1473.3,23375.9
121273,2026-04-13 03:30:02,NIFTY,2026-04-13,22500.0,PE,5521230,,35551100,,11.8,23375.9
