id,timestamp,symbol,expiry,strike,option_type,oi,oi_change,volume,iv,last_price,spot_price
1,2026-04-07 03:45:00,NIFTY,2026-04-21,20950.0,PE,0,,0,17.67,1.25,22834.8
2,2026-04-07 03:45:00,NIFTY,2026-04-21,21000.0,CE,65,,130,43.25,2036.05,22834.8
3,2026-04-07 03:45:00,NIFTY,2026-04-21,21000.0,PE,162045,,416195,34.69,72.1,22834.8
4,2026-04-07 03:45:00,NIFTY,2026-04-13,20700.0,CE,1040,,0,,1907.3,22834.8
5,2026-04-07 03:45:00,NIFTY,2026-04-21,20900.0,CE,0,,0,96.39,2822.45,22834.8
6,2026-04-07 03:45:00,NIFTY,2026-04-21,20900.0,PE,0,,0,17.76,1.05,22834.8
7,2026-04-07 03:45:00,NIFTY,2026-04-21,20950.0,CE,0,,0,95.26,2772.95,22834.8
8,2026-04-07 03:45:00,NIFTY,2026-04-21,21050.0,CE,0,,0,93.0,2674.1,22834.8
9,2026-04-07 03:45:00,NIFTY,2026-04-21,21050.0,PE,0,,0,17.48,1.75,22834.8
10,2026-04-07 03:45:00,NIFTY,2026-04-13,21000.0,CE,23075,,27755,68.47,2027.7,22834.8
11,2026-04-07 03:45:00,NIFTY,2026-04-13,21050.0,PE,0,,0,20.68,0.15,22834.8
12,2026-04-07 03:45:00,NIFTY,2026-04-13,21050.0,CE,260,,0,,1408.9,22834.8
13,2026-04-07 03:45:00,NIFTY,2026-04-13,21000.0,PE,1882595,,8471580,41.14,26.3,22834.8
14,2026-04-07 03:45:00,NIFTY,2026-04-13,20600.0,CE,260,,0,,2010.0,22834.8
15,2026-04-07 03:45:00,NIFTY,2026-04-13,20700.0,PE,349180,,908765,42.81,16.7,22834.8
16,2026-04-07 03:45:00,NIFTY,2026-04-13,23750.0,CE,76310,,564200,32.81,96.75,22834.8
17,2026-04-07 03:45:00,NIFTY,2026-04-13,23700.0,PE,20735,,33410,,803.05,22834.8
18,2026-04-07 03:45:00,NIFTY,2026-04-13,20750.0,PE,9360,,60255,42.39,17.7,22834.8
19,2026-04-07 03:45:00,NIFTY,2026-04-13,23700.0,CE,657345,,520,30.58,88.0,22834.8
20,2026-04-07 03:45:00,NIFTY,2026-04-13,20750.0,CE,260,,0,,1872.65,22834.8
21,2026-04-07 03:45:00,NIFTY,2026-04-13,23850.0,CE,56485,,507650,32.13,75.55,22834.8
22,2026-04-07 03:45:00,NIFTY,2026-04-13,23800.0,PE,36270,,40625,,874.0,22834.8
23,2026-04-07 03:45:00,NIFTY,2026-04-13,23800.0,CE,770640,,3906370,32.48,85.8,22834.8
24,2026-04-07 03:45:00,NIFTY,2026-04-13,23750.0,PE,15210,,17225,,822.2,22834.8
25,2026-04-07 03:45:00,NIFTY,2026-04-13,23900.0,PE,4290,,4420,,947.55,22834.8
26,2026-04-07 03:45:00,NIFTY,2026-04-13,23900.0,CE,400790,,3237715,31.83,66.55,22834.8
27,2026-04-07 03:45:00,NIFTY,2026-04-13,23850.0,PE,650,,650,,899.05,22834.8
28,2026-04-07 03:45:00,NIFTY,2026-04-21,23600.0,CE,25805,,55835,29.33,251.15,22834.8
29,2026-04-07 03:45:00,NIFTY,2026-04-21,23600.0,PE,2795,,780,35.05,1049.6,22834.8
30,2026-04-07 03:45:00,NIFTY,2026-04-21,23650.0,CE,0,,0,44.63,486.6,22834.8
31,2026-04-07 03:45:00,NIFTY,2026-04-21,23650.0,PE,0,,0,,396.8,22834.8
32,2026-04-07 03:45:00,NIFTY,2026-04-21,23700.0,CE,51935,,98800,28.86,216.45,22834.8
33,2026-04-07 03:45:00,NIFTY,2026-04-21,23700.0,PE,3445,,1755,35.23,1121.8,22834.8
34,2026-04-07 03:45:00,NIFTY,2026-04-13,20800.0,CE,130,,0,,1921.85,22834.8
35,2026-04-07 03:45:00,NIFTY,2026-04-21,23750.0,CE,13715,,16640,28.49,198.35,22834.8
36,2026-04-07 03:45:00,NIFTY,2026-04-21,23750.0,PE,65,,0,,457.0,22834.8
37,2026-04-07 03:45:00,NIFTY,2026-04-21,23800.0,CE,41665,,85735,28.2,182.35,22834.8
38,2026-04-07 03:45:00,NIFTY,2026-04-13,20800.0,PE,367315,,1144780,42.26,19.45,22834.8
39,2026-04-07 03:45:00,NIFTY,2026-04-13,20600.0,PE,336375,,2042365,43.35,14.3,22834.8
40,2026-04-07 03:45:00,NIFTY,2026-04-13,24000.0,CE,2037880,,10965500,31.25,50.95,22834.8
41,2026-04-07 03:45:00,NIFTY,2026-04-13,23950.0,PE,390,,455,,1000.25,22834.8
