id,timestamp,symbol,expiry,strike,option_type,oi,oi_change,volume,iv,last_price,spot_price
304669,2026-04-21 03:30:02,NIFTY,2026-04-21,20950.0,PE,1755,,3705,,8.2,24082.55
304670,2026-04-21 03:30:02,NIFTY,2026-04-21,21000.0,CE,65,,65,,3033.95,24082.55
304671,2026-04-21 03:30:02,NIFTY,2026-04-21,21000.0,PE,593190,,1942850,,9.8,24082.55
304672,2026-04-21 03:30:02,NIFTY,2026-04-13,20700.0,CE,715,,0,,2149.3,24082.55
304673,2026-04-21 03:30:02,NIFTY,2026-04-21,20900.0,CE,0,,0,,2822.45,24082.55
304674,2026-04-21 03:30:02,NIFTY,2026-04-21,20900.0,PE,3835,,6825,,9.0,24082.55
304675,2026-04-21 03:30:02,NIFTY,2026-04-21,20950.0,CE,0,,0,,2772.95,24082.55
304676,2026-04-21 03:30:02,NIFTY,2026-04-21,21050.0,CE,0,,0,,2674.1,24082.55
304677,2026-04-21 03:30:02,NIFTY,2026-04-21,21050.0,PE,0,,0,,1.75,24082.55
304678,2026-04-21 03:30:02,NIFTY,2026-04-13,21000.0,CE,26325,,17030,,3056.55,24082.55
304679,2026-04-21 03:30:02,NIFTY,2026-04-13,21050.0,PE,110955,,1652950,,3.1,24082.55
304680,2026-04-21 03:30:02,NIFTY,2026-04-13,21050.0,CE,260,,0,,1408.9,24082.55
304681,2026-04-21 03:30:02,NIFTY,2026-04-13,21000.0,PE,6331390,,27456975,,2.85,24082.55
304682,2026-04-21 03:30:02,NIFTY,2026-04-13,20600.0,CE,260,,0,,2010.0,24082.55
304683,2026-04-21 03:30:02,NIFTY,2026-04-13,20700.0,PE,901225,,11434930,,2.65,24082.55
304684,2026-04-21 03:30:02,NIFTY,2026-04-13,23750.0,CE,174005,,7372430,,390.2,24082.55
304685,2026-04-21 03:30:02,NIFTY,2026-04-13,23700.0,PE,1872975,,41735460,,90.6,24082.55
304686,2026-04-21 03:30:02,NIFTY,2026-04-13,20750.0,PE,146575,,1742910,,2.65,24082.55
304687,2026-04-21 03:30:02,NIFTY,2026-04-13,23700.0,CE,854360,,12394655,,426.15,24082.55
304688,2026-04-21 03:30:02,NIFTY,2026-04-13,20750.0,CE,260,,0,,1872.65,24082.55
304689,2026-04-21 03:30:02,NIFTY,2026-04-13,23850.0,CE,338195,,38534145,,317.1,24082.55
304690,2026-04-21 03:30:02,NIFTY,2026-04-13,23800.0,PE,3383640,,80906540,,116.05,24082.55
304691,2026-04-21 03:30:02,NIFTY,2026-04-13,23800.0,CE,1383395,,49211630,,354.3,24082.55
304692,2026-04-21 03:30:02,NIFTY,2026-04-13,23750.0,PE,757055,,21837530,,102.45,24082.55
304693,2026-04-21 03:30:02,NIFTY,2026-04-13,23900.0,PE,3773315,,119317705,,148.55,24082.55
304694,2026-04-21 03:30:02,NIFTY,2026-04-13,23900.0,CE,1899560,,125007220,,285.0,24082.55
