id,timestamp,symbol,expiry,strike,option_type,oi,oi_change,volume,iv,last_price,spot_price
38401,2026-05-01 07:15:00,NIFTY,2026-05-12,25000.0,PE,179530,130,69745,15.14,973.15,23997.55
38402,2026-05-01 07:15:00,NIFTY,2026-05-12,23300.0,CE,7930,0,13520,22.68,855.15,23997.55
38403,2026-05-01 07:15:00,NIFTY,2026-05-12,23250.0,PE,61815,-325,214175,19.52,67.65,23997.55
38404,2026-05-01 07:15:00,NIFTY,2026-05-12,25000.0,CE,1419470,-975,4130750,17.4,34.35,23997.55
38405,2026-05-01 07:15:00,NIFTY,2026-05-12,23250.0,CE,975,0,715,22.32,890.5,23997.55
38406,2026-05-01 07:15:00,NIFTY,2026-05-12,24950.0,PE,455,0,130,,882.9,23997.55
38407,2026-05-01 07:15:00,NIFTY,2026-05-05,23000.0,PE,6591195,-46995,55354975,22.71,7.65,23997.55
38408,2026-05-01 07:15:00,NIFTY,2026-05-12,24950.0,CE,76180,-910,320515,17.43,39.7,23997.55
38409,2026-05-01 07:15:00,NIFTY,2026-05-05,24600.0,CE,2956200,32435,42105115,19.27,27.85,23997.55
38410,2026-05-01 07:15:00,NIFTY,2026-05-12,23350.0,CE,1885,-65,2340,22.46,813.75,23997.55
38411,2026-05-01 07:15:00,NIFTY,2026-05-12,26350.0,CE,8580,0,8060,21.17,1.9,23997.55
38412,2026-05-01 07:15:00,NIFTY,2026-05-05,23000.0,CE,247650,0,341640,35.41,1066.4,23997.55
38413,2026-05-01 07:15:00,NIFTY,2026-05-05,24550.0,PE,81315,65,373685,,532.3,23997.55
38414,2026-05-01 07:15:00,NIFTY,2026-05-05,22950.0,PE,712075,5980,10368410,23.08,6.65,23997.55
38415,2026-05-01 07:15:00,NIFTY,2026-05-12,26300.0,PE,65,0,0,,2110.45,23997.55
38416,2026-05-01 07:15:00,NIFTY,2026-05-12,26300.0,CE,21515,0,57070,20.31,1.55,23997.55
38417,2026-05-01 07:15:00,NIFTY,2026-05-05,22950.0,CE,1430,-65,975,34.58,1106.6,23997.55
38418,2026-05-01 07:15:00,NIFTY,2026-05-12,23300.0,PE,986960,-5070,2550795,19.23,73.25,23997.55
38419,2026-05-01 07:15:00,NIFTY,2026-05-12,23200.0,PE,533975,-9620,2904005,19.56,60.2,23997.55
38420,2026-05-01 07:15:00,NIFTY,2026-05-05,22900.0,PE,2591485,21970,23119850,23.62,6.05,23997.55
38421,2026-05-01 07:15:00,NIFTY,2026-05-05,22900.0,CE,5720,-65,4290,36.9,1161.55,23997.55
38422,2026-05-01 07:15:00,NIFTY,2026-05-12,24900.0,PE,15990,0,10725,,852.0,23997.55
38423,2026-05-01 07:15:00,NIFTY,2026-05-12,24900.0,CE,715910,-1625,1323530,17.51,46.1,23997.55
38424,2026-05-01 07:15:00,NIFTY,2026-05-05,22850.0,PE,1031160,0,13098345,23.94,5.2,23997.55
